Unnamed: 0,status,loan_amnt,term,annual_inc,dti,payment_inc_ratio,revol_bal,revol_util,purpose,home_ownership,delinq_2yrs_zero,pub_rec_zero,open_acc,grade,outcome,emp_length,purpose_,home_,emp_len_,borrower_score
21252,Charged Off,28000,60 months,245000,6.74,3.35623,14280,54.9,debt_consolidation,OWN,0,1,8,3.4,default,6,debt_consolidation,OWN, > 1 Year,0.55
17980,Charged Off,22000,36 months,61250,15.3,15.2152,37261,86.5,debt_consolidation,RENT,1,1,11,4.8,default,5,debt_consolidation,RENT, > 1 Year,0.6
14695,Charged Off,12000,36 months,70000,21.07,7.03989,3584,76.3,debt_consolidation,RENT,0,1,9,6.0,default,8,debt_consolidation,RENT, > 1 Year,0.25
43969,Fully Paid,20000,36 months,101000,19.62,7.23232,38508,60.6,credit_card,MORTGAGE,1,1,14,6.2,paid off,6,credit_card,MORTGAGE, > 1 Year,0.45
17543,Charged Off,17500,36 months,45000,7.2,16.9861,9161,56.0,credit_card,MORTGAGE,0,1,12,3.4,default,11,credit_card,MORTGAGE, > 1 Year,0.6
18779,Charged Off,4000,36 months,75000,22.53,2.33152,13458,96.1,small_business,RENT,1,1,6,3.8,default,7,small_business,RENT, > 1 Year,0.3
11556,Charged Off,33425,60 months,75000,21.66,14.3152,31881,46.8,debt_consolidation,RENT,1,1,17,2.2,default,1,debt_consolidation,RENT, > 1 Year,0.45
23265,Fully Paid,6400,36 months,50000,6.38,5.724,0,0.0,wedding,RENT,1,1,4,2.6,paid off,7,other,RENT, > 1 Year,0.55
30331,Fully Paid,4700,36 months,60000,19.64,3.217,15655,90.0,credit_card,RENT,1,1,11,6.0,paid off,1,credit_card,RENT, > 1 Year,0.3
33356,Fully Paid,24000,36 months,85000,13.65,11.051,52831,53.0,debt_consolidation,MORTGAGE,1,1,15,5.8,paid off,0,debt_consolidation,MORTGAGE, < 1 Year,0.7
45210,Fully Paid,3900,36 months,21840,34.1,7.8,7191,37.6,debt_consolidation,MORTGAGE,1,1,11,3.4,paid off,3,debt_consolidation,MORTGAGE, > 1 Year,0.45
15298,Charged Off,16000,60 months,45000,26.45,12.0968,7381,95.9,major_purchase,RENT,1,1,9,1.4,default,3,major_purchase,RENT, > 1 Year,0.4
11284,Charged Off,12000,36 months,40000,21.6,13.5633,3413,55.0,other,RENT,1,1,6,2.4,default,8,other,RENT, > 1 Year,0.45
35190,Fully Paid,24575,36 months,50000,14.66,18.7282,11142,77.9,debt_consolidation,RENT,1,1,8,7.0,paid off,5,debt_consolidation,RENT, > 1 Year,0.35
28196,Fully Paid,9600,36 months,110000,15.69,3.36502,4676,18.1,home_improvement,MORTGAGE,1,1,14,5.2,paid off,1,home_improvement,MORTGAGE, > 1 Year,0.6
28103,Fully Paid,6000,36 months,54996,13.31,4.27078,7999,47.1,debt_consolidation,RENT,1,1,8,5.4,paid off,5,debt_consolidation,RENT, > 1 Year,0.65
34061,Fully Paid,5600,36 months,47700,11.22,4.54516,6930,55.4,major_purchase,RENT,1,1,3,5.8,paid off,1,major_purchase,RENT, > 1 Year,0.4
26900,Fully Paid,8000,36 months,60000,19.23,5.3304,30140,89.4,credit_card,RENT,1,1,9,6.0,paid off,2,credit_card,RENT, > 1 Year,0.75
830,Charged Off,16400,60 months,75000,9.38,6.48896,69461,47.3,debt_consolidation,MORTGAGE,1,1,16,3.4,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
16251,Charged Off,3000,36 months,38000,11.07,2.96463,144,0.9,medical,RENT,1,1,9,6.8,default,5,medical,RENT, > 1 Year,0.55
32178,Fully Paid,20000,36 months,90000,21.63,8.4676,8722,73.9,credit_card,MORTGAGE,1,1,10,7.0,paid off,4,credit_card,MORTGAGE, > 1 Year,0.4
11569,Charged Off,12000,36 months,40000,19.32,12.8835,9776,45.5,debt_consolidation,RENT,1,1,16,5.0,default,3,debt_consolidation,RENT, > 1 Year,0.5
19037,Charged Off,19125,60 months,79000,9.22,7.46415,6199,71.3,home_improvement,MORTGAGE,0,1,6,3.8,default,11,home_improvement,MORTGAGE, > 1 Year,0.5
16449,Charged Off,16800,60 months,63500,29.27,8.67666,17808,82.4,credit_card,RENT,1,1,18,2.6,default,5,credit_card,RENT, > 1 Year,0.25
4177,Charged Off,10000,36 months,24000,1.3,16.9625,0,0.0,other,RENT,1,1,3,4.6,default,0,other,RENT, < 1 Year,0.55
39421,Fully Paid,21000,60 months,100000,10.02,5.62092,11932,62.8,home_improvement,MORTGAGE,1,1,9,5.6,paid off,1,home_improvement,MORTGAGE, > 1 Year,0.35
12514,Charged Off,25475,60 months,57400,34.77,14.7033,23489,49.8,debt_consolidation,RENT,1,1,22,2.8,default,2,debt_consolidation,RENT, > 1 Year,0.5
40383,Fully Paid,3550,36 months,85000,21.42,1.70499,12197,62.2,credit_card,MORTGAGE,0,1,14,6.0,paid off,2,credit_card,MORTGAGE, > 1 Year,0.5
34555,Fully Paid,15000,36 months,59200,11.64,9.91845,15412,69.1,credit_card,RENT,1,1,6,5.4,paid off,5,credit_card,RENT, > 1 Year,0.6
37731,Fully Paid,2300,36 months,60000,24.98,1.5092,7700,35.8,major_purchase,MORTGAGE,1,1,16,5.4,paid off,3,major_purchase,MORTGAGE, > 1 Year,0.65
42992,Fully Paid,13000,36 months,40200,22.0,12.551,10215,39.9,debt_consolidation,RENT,1,1,11,5.2,paid off,11,debt_consolidation,RENT, > 1 Year,0.65
37774,Fully Paid,16200,36 months,60000,13.86,11.3224,9692,99.9,debt_consolidation,RENT,1,1,6,4.0,paid off,3,debt_consolidation,RENT, > 1 Year,0.4
266,Charged Off,8000,36 months,36000,11.13,8.94533,10736,82.0,debt_consolidation,RENT,0,1,6,6.0,default,6,debt_consolidation,RENT, > 1 Year,0.6
28851,Fully Paid,15600,36 months,62000,18.64,9.76548,11012,36.3,credit_card,RENT,1,1,14,5.2,paid off,7,credit_card,RENT, > 1 Year,0.55
42599,Fully Paid,18225,60 months,90000,18.36,6.54667,10147,65.9,home_improvement,MORTGAGE,0,1,14,2.2,paid off,11,home_improvement,MORTGAGE, > 1 Year,0.55
22903,Fully Paid,2000,60 months,42000,11.17,1.36657,6225,34.6,car,MORTGAGE,0,1,11,5.0,paid off,3,major_purchase,MORTGAGE, > 1 Year,0.55
20819,Charged Off,5000,36 months,60000,4.56,3.4496,15266,80.3,car,MORTGAGE,1,1,5,4.6,default,4,major_purchase,MORTGAGE, > 1 Year,0.5
39098,Fully Paid,10000,36 months,80000,13.22,4.6743,10580,31.9,major_purchase,RENT,1,1,16,6.6,paid off,2,major_purchase,RENT, > 1 Year,0.6
27650,Fully Paid,2400,36 months,55000,13.48,1.84735,1023,19.7,debt_consolidation,RENT,1,0,7,5.0,paid off,4,debt_consolidation,RENT, > 1 Year,0.35
16077,Charged Off,6000,36 months,23000,16.33,10.9753,9351,53.4,debt_consolidation,RENT,1,1,7,4.6,default,5,debt_consolidation,RENT, > 1 Year,0.7
33417,Fully Paid,10000,36 months,47800,19.46,7.80803,8155,29.9,debt_consolidation,RENT,1,1,12,6.8,paid off,5,debt_consolidation,RENT, > 1 Year,0.6
11976,Charged Off,8325,36 months,25000,16.32,13.7218,4652,39.1,debt_consolidation,MORTGAGE,1,1,10,4.2,default,3,debt_consolidation,MORTGAGE, > 1 Year,0.6
32755,Fully Paid,9325,36 months,47000,32.2,7.92153,21099,58.9,debt_consolidation,MORTGAGE,1,1,23,5.6,paid off,5,debt_consolidation,MORTGAGE, > 1 Year,0.5
10503,Charged Off,35000,60 months,140000,15.46,8.28231,4613,96.1,home_improvement,MORTGAGE,1,1,10,2.8,default,1,home_improvement,MORTGAGE, > 1 Year,0.4
6701,Charged Off,15000,60 months,45000,7.53,9.64453,10623,59.3,debt_consolidation,RENT,1,1,16,4.6,default,1,debt_consolidation,RENT, > 1 Year,0.6
24098,Fully Paid,7275,36 months,27000,19.51,11.62,9421,21.0,debt_consolidation,MORTGAGE,1,1,13,3.4,paid off,0,debt_consolidation,MORTGAGE, < 1 Year,0.55
42831,Fully Paid,15000,36 months,51700,28.43,11.7496,16811,48.2,debt_consolidation,MORTGAGE,1,1,11,5.8,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
12301,Charged Off,16000,60 months,74000,5.6,5.91827,3677,26.3,home_improvement,MORTGAGE,1,1,10,5.8,default,6,home_improvement,MORTGAGE, > 1 Year,0.65
23238,Fully Paid,14000,36 months,47000,17.97,11.5323,15267,49.2,debt_consolidation,OWN,1,1,7,5.2,paid off,9,debt_consolidation,OWN, > 1 Year,0.7
28731,Fully Paid,25000,60 months,82000,28.36,8.82132,21213,27.2,debt_consolidation,RENT,0,1,27,5.0,paid off,11,debt_consolidation,RENT, > 1 Year,0.65
22655,Charged Off,5725,36 months,180000,0.01,1.4914,2,0.1,medical,OWN,1,1,4,1.2,default,9,medical,OWN, > 1 Year,0.45
392,Charged Off,16800,60 months,55000,20.57,9.06436,12967,73.7,debt_consolidation,MORTGAGE,1,1,10,3.4,default,9,debt_consolidation,MORTGAGE, > 1 Year,0.35
26067,Fully Paid,5000,36 months,41600,2.48,4.86808,2636,32.9,credit_card,RENT,1,1,5,4.0,paid off,1,credit_card,RENT, > 1 Year,0.7
12184,Charged Off,8600,36 months,32000,25.69,11.2286,8769,40.4,credit_card,OWN,1,1,8,4.4,default,0,credit_card,OWN, < 1 Year,0.25
21523,Charged Off,14000,60 months,81000,19.41,4.84326,21212,73.7,debt_consolidation,MORTGAGE,0,1,11,4.4,default,8,debt_consolidation,MORTGAGE, > 1 Year,0.35
25212,Fully Paid,32000,60 months,140000,0.0,5.92817,0,0.0,debt_consolidation,RENT,1,1,7,5.4,paid off,1,debt_consolidation,RENT, > 1 Year,0.7
34022,Fully Paid,24350,60 months,50000,20.95,13.2046,23506,77.5,credit_card,RENT,1,1,6,6.0,paid off,11,credit_card,RENT, > 1 Year,0.55
13139,Charged Off,21200,60 months,48000,25.12,15.1335,8990,56.9,debt_consolidation,RENT,1,1,15,1.6,default,6,debt_consolidation,RENT, > 1 Year,0.35
2074,Charged Off,4800,60 months,40000,16.29,3.6873,22878,74.8,debt_consolidation,RENT,1,1,7,2.4,default,1,debt_consolidation,RENT, > 1 Year,0.45
8433,Charged Off,10000,36 months,55000,26.16,7.83993,21905,38.0,other,MORTGAGE,1,1,23,3.2,default,7,other,MORTGAGE, > 1 Year,0.6
12983,Charged Off,28000,36 months,100000,0.88,11.7797,2982,27.9,small_business,MORTGAGE,1,1,7,4.6,default,10,small_business,MORTGAGE, > 1 Year,0.5
21908,Charged Off,6675,36 months,37700,32.16,8.53782,9262,95.8,car,RENT,1,1,11,0.2,default,3,major_purchase,RENT, > 1 Year,0.45
12175,Charged Off,20000,36 months,56000,21.54,14.2594,25125,63.0,credit_card,OWN,1,1,9,5.6,default,11,credit_card,OWN, > 1 Year,0.6
44989,Fully Paid,11300,36 months,42000,18.74,11.8103,5506,58.6,debt_consolidation,RENT,1,1,9,3.6,paid off,11,debt_consolidation,RENT, > 1 Year,0.65
3628,Charged Off,8800,36 months,60000,17.1,5.4756,13268,27.9,debt_consolidation,MORTGAGE,0,1,13,6.8,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
44070,Fully Paid,13200,36 months,95000,23.36,5.61726,17179,49.5,debt_consolidation,MORTGAGE,1,1,13,4.2,paid off,2,debt_consolidation,MORTGAGE, > 1 Year,0.45
33869,Fully Paid,6500,36 months,69000,6.15,3.53722,16500,30.3,debt_consolidation,MORTGAGE,1,1,6,6.8,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
38942,Fully Paid,13200,36 months,77000,21.76,7.26187,13390,50.1,debt_consolidation,MORTGAGE,1,1,11,3.4,paid off,5,debt_consolidation,MORTGAGE, > 1 Year,0.6
33768,Fully Paid,22500,60 months,45000,7.65,16.1949,8735,45.0,major_purchase,RENT,1,1,9,1.2,paid off,4,major_purchase,RENT, > 1 Year,0.55
20346,Charged Off,15000,36 months,40000,24.54,14.0808,5825,60.7,debt_consolidation,RENT,1,1,7,6.8,default,5,debt_consolidation,RENT, > 1 Year,0.25
43494,Fully Paid,1500,36 months,35000,24.55,2.00983,7046,43.5,vacation,OWN,1,1,8,1.2,paid off,0,other,OWN, < 1 Year,0.55
34164,Fully Paid,6000,36 months,20000,5.64,12.1482,0,0.0,other,RENT,1,1,2,4.4,paid off,2,other,RENT, > 1 Year,0.5
35991,Fully Paid,9000,36 months,98400,12.93,3.37,6978,76.7,debt_consolidation,MORTGAGE,1,1,13,6.4,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.35
18123,Charged Off,13700,36 months,55000,11.91,9.80575,1919,12.7,home_improvement,MORTGAGE,0,1,12,5.4,default,11,home_improvement,MORTGAGE, > 1 Year,0.55
29742,Fully Paid,30000,36 months,111000,20.16,11.9246,14510,94.8,debt_consolidation,MORTGAGE,1,1,6,4.0,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
18428,Charged Off,10000,36 months,62000,17.9,6.78658,9735,54.7,credit_card,RENT,1,1,11,4.8,default,4,credit_card,RENT, > 1 Year,0.5
3543,Charged Off,3500,36 months,67296,20.15,2.03602,6401,66.7,home_improvement,MORTGAGE,1,1,9,5.4,default,2,home_improvement,MORTGAGE, > 1 Year,0.4
33066,Fully Paid,15875,36 months,40000,21.09,16.5819,16430,63.7,debt_consolidation,RENT,1,1,14,4.4,paid off,6,debt_consolidation,RENT, > 1 Year,0.6
1605,Charged Off,16000,60 months,39960,10.66,10.4444,2427,9.9,debt_consolidation,RENT,1,1,6,5.6,default,11,debt_consolidation,RENT, > 1 Year,0.65
24406,Fully Paid,20000,36 months,79000,20.66,10.1079,49321,80.6,debt_consolidation,MORTGAGE,0,1,11,5.6,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
23724,Fully Paid,23000,36 months,100000,8.32,8.5866,46769,55.5,debt_consolidation,MORTGAGE,1,1,12,6.6,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
11473,Charged Off,11500,36 months,35000,25.68,14.1106,20275,80.8,debt_consolidation,MORTGAGE,1,1,11,5.0,default,3,debt_consolidation,MORTGAGE, > 1 Year,0.45
28171,Fully Paid,25000,36 months,163000,4.4,5.93102,865,4.6,vacation,RENT,1,1,5,5.2,paid off,5,other,RENT, > 1 Year,0.75
33063,Fully Paid,15000,36 months,48800,17.61,12.1394,28261,70.0,debt_consolidation,RENT,1,1,9,6.0,paid off,4,debt_consolidation,RENT, > 1 Year,0.55
30403,Fully Paid,9000,36 months,80000,7.91,4.1088,7143,28.3,debt_consolidation,MORTGAGE,1,1,6,6.2,paid off,5,debt_consolidation,MORTGAGE, > 1 Year,0.45
33244,Fully Paid,1600,36 months,58000,29.32,1.13938,8512,30.8,debt_consolidation,RENT,1,0,11,4.8,paid off,11,debt_consolidation,RENT, > 1 Year,0.7
2791,Charged Off,15000,60 months,36000,12.53,13.2777,12407,84.0,debt_consolidation,RENT,0,1,7,0.2,default,3,debt_consolidation,RENT, > 1 Year,0.5
30503,Fully Paid,10000,36 months,30000,22.88,12.89,5748,44.9,wedding,MORTGAGE,0,1,10,5.2,paid off,7,other,MORTGAGE, > 1 Year,0.5
8089,Charged Off,8325,36 months,110000,9.98,3.47782,6329,82.2,debt_consolidation,MORTGAGE,1,1,6,2.8,default,3,debt_consolidation,MORTGAGE, > 1 Year,0.5
23278,Fully Paid,11000,36 months,56508,13.82,7.27925,8085,50.2,debt_consolidation,MORTGAGE,1,1,11,6.6,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
12511,Charged Off,5575,36 months,72000,9.63,3.32533,26036,90.4,debt_consolidation,MORTGAGE,1,1,7,5.0,default,1,debt_consolidation,MORTGAGE, > 1 Year,0.35
12925,Charged Off,15000,36 months,47500,26.6,13.9003,16243,83.7,debt_consolidation,RENT,1,1,17,3.8,default,6,debt_consolidation,RENT, > 1 Year,0.35
37336,Fully Paid,8000,36 months,39000,29.17,8.93015,10783,78.1,debt_consolidation,RENT,1,1,6,3.4,paid off,3,debt_consolidation,RENT, > 1 Year,0.7
6286,Charged Off,3625,36 months,35000,22.19,4.34571,2257,24.8,credit_card,MORTGAGE,1,1,7,4.8,default,4,credit_card,MORTGAGE, > 1 Year,0.45
39526,Fully Paid,10000,36 months,60000,22.76,6.7438,33068,91.6,debt_consolidation,RENT,1,1,10,6.0,paid off,10,debt_consolidation,RENT, > 1 Year,0.5
16407,Charged Off,19750,60 months,50000,32.54,12.3089,28535,91.5,credit_card,RENT,1,1,12,3.8,default,11,credit_card,RENT, > 1 Year,0.25
24444,Fully Paid,25000,36 months,100000,16.28,10.4485,32397,76.2,debt_consolidation,MORTGAGE,1,1,8,3.6,paid off,7,debt_consolidation,MORTGAGE, > 1 Year,0.45
10903,Charged Off,4000,36 months,30000,14.56,5.8448,4133,91.8,debt_consolidation,RENT,1,1,3,3.6,default,6,debt_consolidation,RENT, > 1 Year,0.35
8230,Charged Off,21000,36 months,131000,13.7,6.42156,26451,86.4,credit_card,MORTGAGE,0,1,8,5.8,default,11,credit_card,MORTGAGE, > 1 Year,0.45
24059,Fully Paid,8000,36 months,69996,17.3,4.61083,17461,61.1,debt_consolidation,OWN,1,1,5,4.4,paid off,3,debt_consolidation,OWN, > 1 Year,0.45
4024,Charged Off,16000,60 months,48000,17.25,9.5855,29810,49.8,wedding,MORTGAGE,1,1,10,3.6,default,7,other,MORTGAGE, > 1 Year,0.55
8623,Charged Off,24375,60 months,55000,26.57,12.8989,18407,86.8,debt_consolidation,RENT,1,1,6,4.8,default,1,debt_consolidation,RENT, > 1 Year,0.45
38005,Fully Paid,2000,60 months,20632,1.69,2.66092,876,15.9,moving,RENT,1,1,2,4.2,paid off,6,other,RENT, > 1 Year,0.8
720,Charged Off,5500,60 months,18000,18.87,9.978,3088,70.2,debt_consolidation,RENT,1,1,4,1.4,default,3,debt_consolidation,RENT, > 1 Year,0.35
11637,Charged Off,9600,36 months,73000,12.58,5.53266,12579,59.6,debt_consolidation,RENT,1,1,8,4.6,default,11,debt_consolidation,RENT, > 1 Year,0.4
19066,Charged Off,12000,36 months,30000,11.69,15.0196,2413,7.0,credit_card,RENT,1,1,11,6.8,default,5,credit_card,RENT, > 1 Year,0.65
4643,Charged Off,15000,36 months,182496,9.26,3.26808,75854,46.2,debt_consolidation,MORTGAGE,0,1,8,5.6,default,4,debt_consolidation,MORTGAGE, > 1 Year,0.35
29292,Fully Paid,15000,60 months,55000,10.39,7.83927,13237,51.1,debt_consolidation,MORTGAGE,0,1,8,4.4,paid off,3,debt_consolidation,MORTGAGE, > 1 Year,0.5
19274,Charged Off,23675,36 months,48000,24.08,19.0317,42417,88.0,debt_consolidation,RENT,1,1,11,5.2,default,7,debt_consolidation,RENT, > 1 Year,0.45
28942,Fully Paid,8000,36 months,90000,22.95,3.52,31151,62.6,debt_consolidation,RENT,1,1,15,5.6,paid off,11,debt_consolidation,RENT, > 1 Year,0.3
13319,Charged Off,7000,36 months,150000,12.56,1.96328,15208,75.3,debt_consolidation,RENT,1,1,19,4.6,default,7,debt_consolidation,RENT, > 1 Year,0.45
20358,Charged Off,10000,36 months,39500,17.92,10.423,8853,86.0,debt_consolidation,RENT,1,1,7,4.4,default,5,debt_consolidation,RENT, > 1 Year,0.2
43409,Fully Paid,20000,36 months,110000,7.51,6.82702,5659,39.3,debt_consolidation,RENT,1,1,3,6.8,paid off,4,debt_consolidation,RENT, > 1 Year,0.75
43246,Fully Paid,1000,36 months,40800,7.62,0.907059,271,30.1,vacation,RENT,1,1,3,7.0,paid off,10,other,RENT, > 1 Year,0.4
13062,Charged Off,24000,60 months,150000,9.1,4.28264,32190,65.3,debt_consolidation,MORTGAGE,0,1,14,5.6,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
44924,Fully Paid,24000,60 months,75000,6.88,5.496,14292,37.3,debt_consolidation,MORTGAGE,1,1,9,4.2,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
24618,Fully Paid,3800,36 months,146000,4.21,0.955726,3876,7.9,credit_card,MORTGAGE,1,1,9,6.2,paid off,11,credit_card,MORTGAGE, > 1 Year,0.55
25960,Fully Paid,15000,36 months,89000,13.83,7.6707,16169,66.0,debt_consolidation,RENT,0,1,13,2.6,paid off,11,debt_consolidation,RENT, > 1 Year,0.4
23572,Fully Paid,21000,60 months,78000,26.11,8.20231,13143,94.6,other,MORTGAGE,1,1,6,3.4,paid off,1,other,MORTGAGE, > 1 Year,0.35
37495,Fully Paid,7800,36 months,66664,12.66,4.80493,45,0.2,debt_consolidation,RENT,1,1,11,6.0,paid off,5,debt_consolidation,RENT, > 1 Year,0.75
531,Charged Off,20000,60 months,73000,14.1,9.14581,9533,86.7,debt_consolidation,RENT,1,0,4,2.0,default,9,debt_consolidation,RENT, > 1 Year,0.35
33960,Fully Paid,15000,36 months,34000,23.36,18.2619,8530,58.3,debt_consolidation,RENT,1,1,6,4.4,paid off,3,debt_consolidation,RENT, > 1 Year,0.35
1423,Charged Off,6000,60 months,83000,10.57,2.10911,4345,77.6,wedding,RENT,1,1,6,3.4,default,6,other,RENT, > 1 Year,0.45
37467,Fully Paid,15000,60 months,78000,30.83,6.13969,5709,54.9,other,RENT,1,1,15,4.0,paid off,1,other,RENT, > 1 Year,0.5
14409,Charged Off,24375,36 months,55000,21.45,18.2618,8755,66.2,debt_consolidation,MORTGAGE,0,1,8,4.2,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
39135,Fully Paid,1200,36 months,32000,1.13,1.45125,613,76.6,credit_card,OWN,1,1,2,6.0,paid off,2,credit_card,OWN, > 1 Year,0.4
42434,Fully Paid,12000,60 months,100000,17.84,3.39864,14068,35.5,debt_consolidation,MORTGAGE,1,1,18,4.6,paid off,6,debt_consolidation,MORTGAGE, > 1 Year,0.65
758,Charged Off,20000,60 months,53000,21.98,10.4174,12320,46.8,debt_consolidation,MORTGAGE,1,0,17,4.2,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
40036,Fully Paid,10975,36 months,53000,27.09,8.29517,9159,25.2,credit_card,MORTGAGE,0,0,17,5.8,paid off,2,credit_card,MORTGAGE, > 1 Year,0.7
34661,Fully Paid,16000,60 months,105211,16.37,4.2453,17678,31.1,other,RENT,1,1,14,4.2,paid off,4,other,RENT, > 1 Year,0.7
23832,Fully Paid,13350,36 months,56000,12.19,9.8595,9410,72.4,debt_consolidation,RENT,0,1,13,3.2,paid off,1,debt_consolidation,RENT, > 1 Year,0.6
16989,Charged Off,19600,60 months,80000,25.61,8.11665,23736,70.6,debt_consolidation,MORTGAGE,1,1,21,2.8,default,4,debt_consolidation,MORTGAGE, > 1 Year,0.35
23359,Fully Paid,12000,36 months,53000,14.9,9.03985,18351,83.0,debt_consolidation,OWN,1,1,8,5.6,paid off,11,debt_consolidation,OWN, > 1 Year,0.4
37867,Fully Paid,6000,36 months,80000,6.85,2.8902,6532,40.1,credit_card,MORTGAGE,0,1,8,5.2,paid off,7,credit_card,MORTGAGE, > 1 Year,0.55
7535,Charged Off,22900,60 months,64000,20.22,11.7859,9248,34.5,major_purchase,OWN,1,1,16,2.4,default,1,major_purchase,OWN, > 1 Year,0.4
22336,Charged Off,23850,60 months,65000,31.48,11.9564,18801,76.4,debt_consolidation,RENT,1,1,11,2.6,default,10,debt_consolidation,RENT, > 1 Year,0.45
19609,Charged Off,4000,36 months,58000,19.16,2.6611,29687,70.0,wedding,RENT,1,1,14,5.2,default,5,other,RENT, > 1 Year,0.4
28456,Fully Paid,10000,36 months,71112,9.65,5.91698,6322,63.9,major_purchase,MORTGAGE,1,1,9,4.8,paid off,2,major_purchase,MORTGAGE, > 1 Year,0.4
38860,Fully Paid,12000,36 months,63000,4.51,7.15219,55287,42.9,debt_consolidation,MORTGAGE,1,1,10,6.8,paid off,4,debt_consolidation,MORTGAGE, > 1 Year,0.5
22427,Charged Off,7375,36 months,67200,3.71,4.54214,6713,56.4,debt_consolidation,RENT,1,1,8,4.6,default,4,debt_consolidation,RENT, > 1 Year,0.65
33765,Fully Paid,14250,60 months,150000,11.6,2.74872,1681,22.1,debt_consolidation,MORTGAGE,1,0,9,3.2,paid off,8,debt_consolidation,MORTGAGE, > 1 Year,0.6
43383,Fully Paid,25000,36 months,170000,20.2,6.03741,216959,45.4,small_business,MORTGAGE,1,1,18,2.6,paid off,5,small_business,MORTGAGE, > 1 Year,0.2
19093,Charged Off,27050,60 months,55000,11.06,17.047,7276,41.3,home_improvement,MORTGAGE,0,1,8,0.2,default,11,home_improvement,MORTGAGE, > 1 Year,0.6
15856,Charged Off,5000,36 months,25000,23.38,7.36896,2008,20.5,home_improvement,OWN,1,1,5,6.4,default,0,home_improvement,OWN, < 1 Year,0.6
37370,Fully Paid,24000,36 months,175000,7.0,5.14951,28075,37.9,home_improvement,MORTGAGE,1,1,17,6.8,paid off,7,home_improvement,MORTGAGE, > 1 Year,0.45
2607,Charged Off,14000,60 months,39168,18.41,11.0371,2175,42.6,small_business,RENT,1,1,5,1.4,default,7,small_business,RENT, > 1 Year,0.55
1455,Charged Off,20250,60 months,51600,20.93,12.7377,14132,51.6,debt_consolidation,MORTGAGE,1,1,16,1.6,default,7,debt_consolidation,MORTGAGE, > 1 Year,0.55
11682,Charged Off,20000,60 months,111400,24.95,5.04991,8418,26.9,debt_consolidation,RENT,1,0,17,4.2,default,3,debt_consolidation,RENT, > 1 Year,0.35
1645,Charged Off,4800,36 months,50000,21.24,3.77112,3935,95.3,debt_consolidation,RENT,1,1,4,5.6,default,6,debt_consolidation,RENT, > 1 Year,0.25
43754,Fully Paid,25000,36 months,100000,20.79,10.3483,24643,67.9,credit_card,MORTGAGE,1,1,12,4.4,paid off,11,credit_card,MORTGAGE, > 1 Year,0.45
18483,Charged Off,19125,60 months,40000,26.91,14.5665,36292,54.7,debt_consolidation,MORTGAGE,1,1,20,3.4,default,6,debt_consolidation,MORTGAGE, > 1 Year,0.45
34465,Fully Paid,10000,36 months,100000,15.58,4.13292,35291,86.9,debt_consolidation,MORTGAGE,0,1,7,3.2,paid off,4,debt_consolidation,MORTGAGE, > 1 Year,0.55
