Importe,añosPago,IngresoAnuales,RelacionIngresoDeuda,RelacionCuotaDeuda,PendienteEnTarjeta,UsoCreditoTarjeta,Objetivo,esPropietario,FueVeraz,TuvoEmbargo,Cuentas,PuntuacionGeneral,Default,AntiguedadLaboral
9000,3,43200,15.94,8.61028,5493,61.7,Otros,Alquiler,0,0,7,3.2,paid off,5
1800,3,125000,9.18,0.530592,1948,7.9,Deuda,Hipoteca,0,0,18,6.4,paid off,7
35000,3,140000,16.36,9.77057,25169,39.8,Deuda,Hipoteca,0,0,8,5.4,paid off,11
20000,5,84000,18.93,6.99214,13755,83.4,Deuda renovable,Hipoteca,1,0,7,4.8,default,2
13250,3,72000,7.92,7.93617,4071,27.1,Otros,Alquiler,0,0,17,3.8,paid off,3
18000,3,47000,21.24,15.0439,21779,54.9,Deuda,Alquiler,0,0,9,5.4,paid off,11
29700,3,180000,14.65,6.9416,14206,37.3,Inversion,Hipoteca,1,0,9,4.6,default,11
5000,3,107028,1.96,1.92757,4233,46.0,Negocio,Alquiler,0,0,5,3.4,default,3
10000,3,50000,16.22,7.27848,9669,27.2,Deuda renovable,Propio,0,0,7,6.4,paid off,4
7275,3,45000,19.09,6.67493,5378,44.8,No declara,Hipoteca,0,0,12,4.4,paid off,11
34550,3,72000,14.07,19.3607,9769,37.9,Deuda,Alquiler,0,0,13,5.8,paid off,11
16450,3,70000,9.5,8.82394,14453,62.0,Deuda,Propio,0,0,8,6.8,default,9
10000,3,125000,18.52,3.29654,28165,82.7,Deuda,Alquiler,1,0,11,4.2,default,3
9500,3,35000,7.78,9.91337,10411,36.5,Deuda,Hipoteca,0,0,6,6.2,paid off,11
13475,3,45000,32.96,12.8096,8405,88.5,Deuda,Alquiler,0,0,6,3.6,paid off,11
7000,5,39000,9.75,5.54492,4059,36.9,Deuda,Propio,0,0,4,2.2,paid off,1
7000,3,42000,19.4,6.96371,10518,67.9,Deuda,Hipoteca,0,0,12,4.4,paid off,5
12000,3,120000,11.81,3.9367,26465,66.0,Deuda,Alquiler,0,0,6,5.4,paid off,7
20050,5,52000,32.58,13.4995,5597,50.0,No declara,Alquiler,1,0,15,0.2,default,1
7200,3,85000,16.72,3.17054,3712,38.3,Compra,Alquiler,0,0,8,6.4,paid off,1
8000,3,40000,8.85,8.7672,8336,52.8,Deuda,Alquiler,0,0,9,3.6,default,3
12000,3,110000,23.77,4.41785,7923,58.3,Compra,Hipoteca,0,0,11,5.8,default,10
16000,3,65000,12.48,9.96849,35517,82.2,Deuda,Hipoteca,0,0,10,5.8,paid off,7
2625,3,20084,13.62,4.98068,6054,41.0,No declara,Alquiler,0,0,11,7.0,default,0
14075,3,65000,26.94,8.57502,9739,44.3,Deuda,Hipoteca,0,0,15,5.6,paid off,6
15000,3,59321,20.55,10.1292,7115,53.5,Deuda,Alquiler,0,0,9,5.8,paid off,5
13200,3,50000,18.89,10.0596,6836,54.7,Deuda,Alquiler,0,0,8,7.0,default,10
4500,3,17000,32.12,11.9675,4124,39.7,No declara,Alquiler,0,1,8,2.2,default,2
24000,5,86779,18.35,8.47283,14905,78.5,Evento,Alquiler,0,0,18,4.0,default,11
20000,3,48600,24.4,17.4104,14850,67.2,Compra,Alquiler,0,0,7,4.8,default,11
14750,3,85000,27.67,6.73482,13406,63.8,Deuda,Hipoteca,0,0,15,5.2,paid off,4
25000,5,78000,30.32,10.9823,17370,85.6,Deuda,Alquiler,0,0,22,1.6,default,11
33425,5,96000,22.21,10.4445,37661,60.2,Deuda,Hipoteca,1,0,19,5.0,default,11
12000,3,61600,17.16,7.95331,12617,60.7,Deuda,Hipoteca,0,0,18,4.2,paid off,6
18000,5,48000,16.1,10.7577,19432,61.3,Deuda,Alquiler,0,0,14,4.6,default,8
11000,3,36400,22.58,12.6264,8996,59.2,Deuda,Alquiler,0,0,15,4.6,default,1
25000,5,59000,14.2,13.2043,20687,45.2,Deuda renovable,Alquiler,0,1,18,3.8,default,11
2000,3,46800,29.62,1.59026,14135,42.2,Inversion,Hipoteca,0,0,21,6.8,default,4
15000,5,40000,9.45,10.6845,3600,18.7,Negocio,Hipoteca,0,1,9,3.4,default,3
22000,5,70000,22.34,9.09343,4674,61.5,Deuda,Hipoteca,1,0,7,4.6,default,3
6250,3,22000,25.53,11.5047,14226,74.1,Deuda,Alquiler,0,0,13,5.8,paid off,3
16150,3,45000,24.85,14.7152,19675,37.9,Deuda,Alquiler,0,0,11,4.6,default,10
7000,3,55000,16.63,4.70967,6441,28.4,Deuda,Alquiler,0,0,13,7.0,paid off,4
3000,3,26500,10.6,4.42325,7154,68.8,No declara,Alquiler,0,0,5,5.6,paid off,2
8100,3,53000,13.93,5.88951,11590,90.5,Deuda renovable,Alquiler,0,0,4,5.2,paid off,3
5750,3,78000,18.75,2.94338,88404,57.3,Deuda renovable,Hipoteca,0,0,29,5.6,paid off,8
19500,3,72000,31.78,11.122,22845,62.4,Deuda renovable,Hipoteca,0,1,13,6.0,paid off,11
25000,3,130000,11.37,7.32775,9252,35.0,Deuda renovable,Alquiler,0,0,8,7.0,paid off,3
7000,3,45000,12.05,5.82293,848,10.5,Deuda,Alquiler,0,1,7,6.8,paid off,11
32000,3,170000,9.05,7.02536,23690,27.6,Deuda,Hipoteca,0,0,17,6.8,paid off,11
13475,3,76500,18.7,6.71576,33660,45.0,Deuda,Hipoteca,0,0,8,7.0,paid off,11
26400,5,70000,14.52,11.3868,8868,59.1,Deuda,Hipoteca,0,0,4,3.4,paid off,11
9000,3,96000,8.05,3.499,50965,59.2,Inversion,Hipoteca,0,0,5,6.8,paid off,11
8000,3,62400,4.5,5.33,5009,49.6,Hipoteca,Alquiler,0,0,7,3.4,default,5
20000,3,84000,14.92,9.80257,28605,78.6,Deuda,Hipoteca,0,0,9,4.4,paid off,8
12250,3,57000,19.12,9.21895,10884,50.4,Deuda,Hipoteca,0,0,10,2.6,paid off,6
17000,3,75000,16.78,5.06624,23256,29.3,Deuda,Propio,1,0,17,6.8,paid off,6
14300,5,110000,4.39,4.15047,11771,47.7,Deuda renovable,Alquiler,1,0,7,2.6,default,8
20000,5,90000,12.9,7.59427,15902,93.1,Deuda,Hipoteca,1,0,8,1.2,paid off,11
12000,5,56004,7.2,6.72959,4032,17.9,Inversion,Hipoteca,0,0,8,2.6,paid off,7
7200,3,75000,11.58,4.12272,2812,78.1,Deuda,Hipoteca,1,1,15,5.0,default,6
35000,5,85000,16.04,12.8777,15230,91.6,Inversion,Hipoteca,0,0,11,4.0,paid off,8
3000,3,24960,12.02,4.97452,3070,44.0,Deuda,Alquiler,0,0,7,4.6,paid off,7
10000,3,170000,4.59,2.30231,13351,93.4,Deuda,Alquiler,0,0,8,5.4,default,3
35000,5,93500,14.57,11.4042,27893,66.3,Deuda,Alquiler,0,0,15,2.2,default,3
6000,3,52000,5.1,4.28423,52569,3.5,Bien de Capital,Alquiler,0,0,6,6.6,paid off,7
19200,5,55000,22.06,12.0707,21248,88.8,Deuda renovable,Propio,0,0,10,1.4,default,7
22000,5,75000,19.09,8.74624,15641,72.1,Deuda,Hipoteca,0,0,9,3.2,paid off,9
3500,5,65000,4.34,1.29508,12871,10.8,Deuda,Hipoteca,0,0,15,6.8,paid off,11
19400,3,55000,18.96,14.4851,18156,66.0,Deuda,Alquiler,0,0,10,6.0,paid off,11
2650,3,11000,13.96,10.7029,3253,95.7,Deuda,Propio,0,0,13,4.0,default,1
10000,3,55250,10.6,7.61571,8019,81.0,Deuda renovable,Alquiler,0,0,8,4.8,default,11
8800,3,34000,9.39,11.1152,6933,64.8,Inversion,Alquiler,0,0,6,5.0,default,5
20000,5,44455,7.94,13.5805,9133,58.5,Deuda,Hipoteca,0,1,8,3.2,paid off,0
15500,3,54352,26.85,11.7227,24508,76.6,Deuda,Alquiler,0,0,10,4.4,default,10
7125,3,22800,20.05,12.4037,16188,29.9,Deuda,Hipoteca,1,0,16,5.6,default,1
8000,3,58033,7.42,5.38618,970,5.9,Compra,Alquiler,0,0,3,5.6,paid off,5
20000,3,127000,11.39,6.77433,28882,48.3,Deuda,Propio,1,0,12,2.8,paid off,10
24575,5,55000,29.7,14.7175,23865,68.6,Deuda renovable,Alquiler,0,0,11,2.4,default,3
23500,3,85000,25.02,12.0359,16560,47.7,Deuda,Alquiler,0,0,29,3.4,default,6
24000,3,140000,1.47,7.09603,7509,52.5,Inversion,Hipoteca,1,0,4,4.4,paid off,7
25000,5,57000,22.55,14.6775,23744,61.8,Deuda,Hipoteca,1,0,14,3.0,default,4
10000,3,82000,24.19,4.96551,18918,90.4,Deuda,Alquiler,0,0,13,4.2,paid off,9
9100,3,38400,4.97,9.90969,10971,67.7,Deuda,Alquiler,0,0,4,4.0,paid off,9
25000,5,114000,20.51,7.20842,22277,93.6,Inversion,Hipoteca,0,0,7,2.6,paid off,11
18000,3,72000,0.25,9.38433,0,0.0,Compra,Alquiler,0,0,6,7.0,paid off,5
3900,3,35000,9.94,4.90491,7085,58.1,No declara,Hipoteca,0,0,8,3.8,default,11
26500,5,60000,28.0,13.249,12771,52.5,Deuda,Alquiler,0,0,14,5.0,default,11
2000,3,34620,20.94,2.41386,11446,92.3,Deuda,Alquiler,0,0,12,4.4,default,1
1700,3,37800,27.0,1.68889,16333,91.2,Inversion,Hipoteca,0,0,9,6.8,default,0
12700,3,166358,4.17,3.39151,22680,73.4,Negocio,Alquiler,0,0,5,4.0,default,11
4000,3,60000,10.58,3.1136,5217,94.9,Inversion,Propio,0,0,7,3.0,paid off,11
3325,3,37000,13.0,3.55557,5760,19.8,Compra,Alquiler,0,0,10,5.8,paid off,3
13800,3,137780,12.02,4.04924,15133,64.7,Deuda renovable,Hipoteca,1,0,13,6.0,paid off,8
14000,3,78500,16.45,7.7598,95801,82.8,No declara,Hipoteca,0,0,12,1.8,default,11
23500,5,60000,31.0,13.4202,14423,53.6,Deuda,Alquiler,0,0,17,1.6,default,11
11500,5,71000,24.66,4.68338,31452,84.1,Deuda renovable,Hipoteca,0,0,10,3.6,default,5
1325,3,39456,26.22,1.23753,10791,43.8,No declara,Propio,0,0,9,6.4,paid off,11
20675,5,46500,31.48,15.1948,15515,95.8,Deuda,Alquiler,1,0,11,1.2,default,1
9750,3,32808,17.37,11.9049,13854,82.5,Deuda renovable,Alquiler,0,0,9,5.8,default,8
6000,5,53000,14.88,3.41728,28349,89.5,Vacaciones,Propio,0,0,9,2.8,default,11
2500,3,30360,22.81,3.44032,5276,85.1,Inversion,Alquiler,0,0,7,3.6,paid off,1
9700,3,69229,19.71,5.77353,16250,64.3,Deuda,Hipoteca,0,1,11,4.2,default,6
16350,3,75000,7.05,7.96208,1044,5.6,Hipoteca,Hipoteca,0,0,9,6.2,default,9
12000,5,48000,23.28,7.17175,16438,55.2,Deuda,Alquiler,0,0,11,4.6,default,11
20000,3,58700,19.06,14.1694,17767,39.2,Deuda,Alquiler,1,0,22,4.6,paid off,9
5000,3,30000,26.36,6.4688,8741,25.2,Vacaciones,Propio,0,0,13,5.2,paid off,0
16000,3,41000,28.83,15.8037,15134,56.3,Deuda,Hipoteca,0,0,11,5.8,default,11
15000,3,42000,14.69,15.2309,9607,53.7,No declara,Alquiler,0,0,12,3.4,default,6
15350,3,50000,17.09,13.0049,8697,97.7,Deuda,Hipoteca,0,0,12,4.8,default,7
20950,5,125000,12.51,5.6639,12460,72.4,Deuda,Alquiler,1,0,14,1.2,default,0
12000,3,75000,17.47,6.25408,23220,89.3,Deuda renovable,Hipoteca,0,0,10,5.4,paid off,11
6325,3,32000,23.9,8.63363,8524,62.7,Deuda,Alquiler,0,0,19,3.4,default,9
4000,3,71000,5.97,2.10676,4285,10.1,Deuda,Alquiler,0,0,8,6.6,paid off,9
17625,5,40000,28.7,13.3581,26426,81.8,Deuda,Alquiler,0,0,9,3.2,default,7
7000,3,42000,2.31,6.14086,4486,20.3,Inversion,Alquiler,0,0,7,6.4,default,3
20000,3,105000,22.75,7.68503,11846,46.6,Deuda,Alquiler,0,0,10,5.8,paid off,11
10000,3,40000,25.47,10.5177,16590,38.9,Deuda renovable,Alquiler,0,0,16,4.6,default,6
8800,3,72000,11.03,4.88,7320,48.5,Deuda,Alquiler,0,0,14,5.6,paid off,11
11500,3,34000,8.01,14.1318,4720,77.4,Deuda,Alquiler,0,0,6,4.4,default,10
8450,3,34000,18.04,9.92294,18667,88.5,Deuda,Alquiler,0,0,7,5.6,default,4
6950,3,75000,5.41,3.92048,3504,62.6,Deuda,Alquiler,0,1,8,4.8,default,6
15000,3,56000,33.3,11.1583,12671,54.4,Deuda,Hipoteca,1,1,15,4.4,paid off,7
8800,3,100000,7.9,3.40752,7921,48.6,Deuda,Alquiler,0,0,9,5.4,paid off,4
14000,3,67000,15.53,7.81361,15668,45.8,Deuda renovable,Alquiler,0,0,10,6.6,paid off,11
16200,5,54000,20.8,8.71644,6659,50.3,Deuda,Hipoteca,0,0,14,4.6,default,11
18000,3,98000,11.01,7.9429,15977,91.3,Deuda,Alquiler,0,0,9,3.2,paid off,11
17450,3,75000,10.23,9.54112,11404,38.3,Deuda,Alquiler,0,0,11,4.2,default,11
14000,5,58666,13.65,6.6116,7406,21.0,Deuda,Alquiler,0,0,11,4.2,paid off,4
20500,5,46000,20.82,14.4678,26048,79.3,Deuda,Alquiler,0,0,10,2.4,default,11
6000,3,20630,28.97,11.3671,10460,62.6,Deuda renovable,Alquiler,0,0,7,5.4,default,3
1400,3,28000,6.77,1.99671,4753,63.4,Deuda renovable,Hipoteca,0,0,4,5.6,paid off,11
4800,5,66000,15.89,2.12,3745,91.3,Compra,Hipoteca,0,1,6,3.8,paid off,11
6250,3,22280,27.74,10.9637,12136,60.4,Deuda renovable,Propio,0,0,15,5.4,paid off,11
10000,3,43000,24.89,9.46912,34508,77.5,Deuda renovable,Alquiler,0,0,13,4.2,paid off,4
8000,3,30000,12.52,9.99,4887,14.4,Deuda,Alquiler,0,0,6,6.6,paid off,1
12000,5,52800,19.16,3.66932,8819,46.7,Deuda,Hipoteca,0,0,10,5.8,default,8
12000,3,45000,8.91,10.6469,12595,61.1,Deuda renovable,Alquiler,0,1,7,5.6,default,9
8475,3,37700,18.53,9.72159,6224,98.8,Deuda,Hipoteca,0,1,4,3.2,paid off,11
10000,3,44000,26.26,9.82855,12325,90.0,Deuda,Alquiler,0,0,10,3.2,default,6
3250,3,45000,24.21,3.04187,14990,95.5,Inversion,Hipoteca,0,0,9,4.8,default,6
20000,3,100000,10.24,7.50972,17473,56.5,Deuda,Hipoteca,1,0,10,6.8,paid off,0
20000,3,85000,15.26,8.96569,18602,57.4,Deuda,Alquiler,0,0,18,7.0,default,11
25000,5,99680,5.04,6.86485,11222,75.9,Deuda,Hipoteca,0,0,5,5.8,paid off,6
6000,3,65000,6.02,3.6456,6370,92.3,Deuda,Propio,0,0,7,6.0,default,4
14800,3,60000,1.58,10.7796,8476,66.7,Negocio,Hipoteca,0,0,3,2.0,default,8
9000,3,40000,20.7,8.4486,9355,66.8,Deuda,Hipoteca,0,0,29,6.8,paid off,5
13500,3,50000,10.01,11.3287,5789,98.1,Deuda renovable,Alquiler,0,0,6,3.2,default,11
10500,5,52400,4.6,5.49962,2756,34.4,No declara,Alquiler,0,0,5,4.2,paid off,4
3500,3,43000,31.4,3.29079,6370,32.7,No declara,Hipoteca,0,0,17,4.2,paid off,5
22000,5,50281,13.45,12.8494,18760,83.7,Deuda,Hipoteca,0,0,5,4.8,paid off,3
5000,3,36000,19.87,6.11367,10751,96.9,No declara,Hipoteca,0,0,5,3.8,paid off,5
35000,5,98000,18.66,12.3491,39513,61.3,Deuda,Hipoteca,0,0,16,1.4,default,8
13600,5,50000,26.83,9.40512,19398,83.3,Deuda renovable,Alquiler,0,0,11,1.4,default,5
7000,3,40000,6.54,7.1448,6437,58.5,Deuda,Alquiler,0,0,9,4.2,paid off,4
12000,5,73000,18.85,4.22729,37177,59.3,Negocio,Hipoteca,0,0,12,5.6,default,4
20000,3,85000,16.87,2.2872,34776,54.3,Deuda,Hipoteca,0,0,15,4.0,default,9
9125,3,48000,25.3,7.69875,14405,46.0,Deuda,Hipoteca,0,0,16,5.8,paid off,4
15000,3,55000,24.94,11.9719,28665,96.8,Deuda,Alquiler,0,0,6,3.6,default,5
10000,5,32000,3.26,10.0001,1354,4.2,No declara,Propio,0,0,3,4.0,default,6
35000,5,171000,18.71,7.24947,34572,72.2,No declara,Hipoteca,0,0,16,2.0,default,0
6575,5,70000,23.79,2.52051,31061,68.7,Deuda renovable,Hipoteca,0,0,6,4.2,paid off,1
15000,3,93000,4.18,7.09961,9105,66.9,Deuda,Propio,0,1,8,3.8,default,6
16750,3,56040,17.67,12.6615,8975,54.7,Deuda,Alquiler,0,0,15,4.8,default,8
2200,3,58000,28.34,1.42428,9560,29.2,Deuda,Hipoteca,0,0,16,6.8,default,1
4000,3,27490,5.15,5.60713,3375,55.3,Deuda,Propio,0,0,4,5.2,paid off,0
25000,3,80000,9.9,12.3633,30928,63.0,Deuda,Propio,0,0,11,5.4,paid off,7
8725,3,40000,20.83,9.5274,12226,88.0,Deuda,Alquiler,0,0,6,3.4,default,1
7875,5,38400,10.28,6.15188,9047,70.1,Bien de Capital,Propio,0,0,3,3.6,default,7
34500,3,87500,8.65,15.5216,33691,34.8,Deuda renovable,Hipoteca,0,0,10,5.4,paid off,7
17500,5,36000,19.5,15.248,20134,90.3,Deuda,Propio,0,0,11,1.8,paid off,3
12000,3,120000,5.64,4.1781,16136,79.1,Deuda,Hipoteca,0,0,6,4.4,paid off,5
18000,5,240000,5.28,2.3342,0,0.0,Inversion,Hipoteca,0,0,6,2.2,paid off,4
8500,5,71000,21.62,3.4413,10901,61.9,Deuda,Hipoteca,1,0,10,4.4,paid off,11
35000,5,82000,11.33,13.9983,25278,82.1,Deuda,Alquiler,0,0,13,2.6,default,11
18825,5,43000,21.76,13.0535,16430,81.7,Deuda renovable,Alquiler,0,0,11,3.2,default,3
10000,5,52000,17.77,5.11708,2833,42.3,Deuda,Propio,0,1,7,6.0,default,3
10000,5,55000,16.04,5.43884,8108,49.0,Deuda,Alquiler,0,0,7,2.6,paid off,1
10200,3,58000,29.88,7.34772,26349,48.4,Deuda,Hipoteca,0,0,15,4.8,paid off,8
10750,5,43700,23.7,7.11295,16423,72.2,Deuda,Hipoteca,0,0,11,3.6,paid off,11
14725,3,82000,20.96,7.79473,24391,98.4,Deuda,Hipoteca,1,0,9,0.8,paid off,11
29100,5,65000,4.55,15.3399,8893,47.6,Deuda renovable,Alquiler,0,0,8,1.6,default,4
2875,3,15000,5.44,8.2648,2591,70.0,Deuda,Alquiler,0,0,3,3.2,default,11
8500,3,54000,10.31,6.55733,5909,54.2,Deuda,Hipoteca,0,1,8,4.4,paid off,11
5850,3,23500,2.86,10.3849,858,85.8,Bien de Capital,Alquiler,0,1,3,3.8,paid off,11
10000,3,75000,14.74,5.47552,3170,31.1,Deuda,Alquiler,0,0,12,3.2,default,4
15000,3,100000,6.7,5.85816,2162,7.0,Deuda,Hipoteca,1,0,11,5.4,paid off,6
1750,3,30000,17.48,2.548,1935,53.7,Deuda,Alquiler,0,0,4,3.4,default,6
5000,3,38000,19.11,5.31947,3658,25.1,Deuda,Alquiler,1,0,9,6.0,paid off,1
7375,3,46000,29.61,6.69861,4712,72.5,Deuda renovable,Hipoteca,1,0,10,4.4,default,11
35000,5,125000,25.61,7.83389,71058,21.5,Deuda,Hipoteca,0,0,15,6.0,default,2
8000,3,35000,6.89,9.85577,7557,92.2,Deuda renovable,Alquiler,0,0,5,3.2,default,4
20050,3,75000,15.04,10.9782,32106,87.2,Deuda,Alquiler,0,0,11,6.0,default,11
9000,3,48960,23.41,7.22108,20116,63.3,Deuda renovable,Alquiler,0,0,6,5.8,paid off,11
8000,3,24000,6.3,13.689,5145,58.5,Deuda renovable,Propio,0,0,4,6.0,default,0
6000,3,30000,10.44,8.1644,9104,68.5,Deuda,Alquiler,0,0,22,6.0,default,4
35000,3,170000,16.88,9.06247,40305,56.9,Deuda,Hipoteca,0,0,31,3.8,paid off,4
12000,3,60000,28.48,8.2788,10375,58.9,Deuda,Alquiler,0,0,12,4.4,default,8
16000,3,40000,12.48,15.8766,13434,56.0,Deuda,Alquiler,0,0,9,5.6,paid off,4
25700,5,56000,29.66,14.4287,25000,34.6,Deuda renovable,Hipoteca,1,0,26,4.0,default,11
8475,3,50000,26.59,6.57864,16168,47.4,Deuda,Alquiler,0,0,14,5.2,paid off,11
8000,3,95000,8.82,3.21069,21275,50.2,Inversion,Propio,0,0,6,7.0,paid off,6
15000,3,90200,7.94,6.45419,4413,25.1,Inversion,Alquiler,0,0,6,5.2,paid off,6
32875,5,75000,25.42,14.0826,45160,65.9,Inversion,Alquiler,0,0,12,2.2,default,1
6625,5,40000,24.15,5.5974,2689,35.9,No declara,Hipoteca,0,0,10,1.2,default,6
18225,5,48000,24.33,13.5877,10192,77.2,Inversion,Alquiler,0,0,11,0.2,default,6
7000,5,21600,4.44,10.2583,3360,98.8,Deuda,Alquiler,0,0,3,2.0,default,11
12000,3,40400,29.55,12.2394,16130,53.9,Deuda,Hipoteca,0,0,13,4.2,default,3
25000,3,75000,17.06,12.8395,12017,12.1,Negocio,Hipoteca,0,0,19,5.8,default,5
20800,5,60000,13.78,11.0192,18117,93.4,Deuda,Alquiler,0,0,10,2.2,default,5
8675,5,40000,12.96,6.3732,9241,96.3,Deuda renovable,Hipoteca,0,0,3,4.0,paid off,1
7000,3,75938,24.45,3.46135,6290,32.3,Deuda,Hipoteca,0,0,10,6.8,default,3
8000,3,85000,17.92,3.67736,28824,39.2,Compra,Alquiler,0,0,4,5.6,paid off,11
22000,3,160000,6.44,5.094,130869,88.0,Deuda renovable,Hipoteca,0,0,6,6.6,paid off,1
22250,3,50000,27.19,19.2439,13777,35.9,Deuda,Hipoteca,0,0,10,3.2,default,7
9100,3,123000,17.32,3.32166,20416,51.2,Otros,Hipoteca,0,0,19,2.4,paid off,8
4800,3,65000,0.0,2.76148,0,0.0,Vacaciones,Alquiler,0,0,6,6.6,paid off,11
10000,3,36500,19.46,10.5054,827,6.6,Mudanza,Hipoteca,0,0,12,5.6,default,2
24000,3,115000,14.49,8.33238,35181,92.6,Deuda,Hipoteca,0,0,11,5.6,default,11
3600,3,60000,10.56,2.3988,5211,30.1,Deuda,Alquiler,1,0,7,6.0,paid off,2
8000,3,28000,12.53,11.01,5093,26.5,Deuda,Propio,0,0,8,5.2,paid off,0
5000,3,50000,15.58,4.01616,1464,22.5,Inversion,Alquiler,1,0,7,4.2,default,2
4300,3,36000,9.87,4.68667,12323,44.0,Deuda,Alquiler,0,0,8,4.6,paid off,2
10000,3,83000,23.9,4.40039,31812,49.3,Deuda,Hipoteca,0,0,14,6.2,paid off,11
3875,3,44000,12.03,3.675,16744,76.1,Deuda,Alquiler,0,0,4,4.6,default,10
35000,5,113000,27.21,8.74312,46637,62.7,Deuda,Hipoteca,0,0,15,4.8,paid off,11
11500,3,35277,9.22,13.3872,5309,35.4,No declara,Alquiler,0,0,5,6.0,default,11
14000,3,120000,22.71,4.7118,10388,60.4,No declara,Hipoteca,0,0,8,3.4,default,11
6000,3,38400,10.63,5.86719,698,53.7,Mudanza,Alquiler,0,0,3,6.8,default,0
26500,5,78000,27.45,6.79831,30007,46.8,Deuda,Hipoteca,0,0,13,3.4,default,11
25000,3,125000,8.24,8.1049,14323,50.3,Deuda renovable,Hipoteca,0,0,13,4.6,default,6
4200,3,53500,18.03,3.21892,6083,40.3,Deuda,Alquiler,1,0,15,4.6,paid off,2
20700,5,46800,17.01,11.2018,4492,15.5,Deuda,Propio,0,0,11,5.2,paid off,11
18000,3,53185,11.6,12.3608,25136,18.6,Inversion,Hipoteca,0,0,13,6.2,paid off,0
14300,3,72000,31.35,8.67517,4578,68.3,Deuda,Alquiler,0,0,14,3.4,default,1
25000,5,123000,23.88,6.4959,43541,81.1,Deuda renovable,Hipoteca,0,0,13,1.2,paid off,5
9450,3,35000,21.46,11.3606,5143,77.2,Mudanza,Alquiler,0,0,11,4.8,paid off,3
12000,3,80000,2.13,5.9538,5572,48.5,Deuda,Alquiler,0,0,2,5.6,paid off,3
17000,5,38521,10.56,11.9118,16073,28.6,Deuda renovable,Hipoteca,0,0,12,5.8,paid off,9
8000,3,25000,34.51,13.4626,10137,77.4,Deuda,Alquiler,0,0,7,4.6,default,10
2400,3,36000,27.63,2.93467,11779,88.9,Deuda renovable,Alquiler,0,0,13,3.8,default,1
15000,5,61000,18.89,7.42446,27669,87.6,Deuda,Alquiler,0,0,7,3.8,default,11
7000,3,30000,15.8,9.3928,15455,47.6,Deuda renovable,Alquiler,0,0,7,6.0,paid off,1
14675,3,36000,24.8,16.74,14141,61.0,Deuda,Alquiler,0,1,12,6.0,default,0
22000,3,95000,12.06,8.69545,21694,21.0,Deuda,Hipoteca,0,0,19,6.8,paid off,11
2400,3,24800,26.85,4.15597,14802,70.8,No declara,Alquiler,0,0,6,5.0,paid off,3
21000,5,143000,4.79,3.71916,4462,0.4,Inversion,Propio,0,0,9,5.2,default,4
6000,3,21000,11.43,11.0103,6001,48.4,Deuda,Alquiler,0,1,7,5.2,default,3
3250,3,20400,22.41,6.55882,7986,81.5,Deuda,Alquiler,0,1,8,5.0,default,6
3775,3,50000,15.48,2.76336,11048,49.7,Deuda,Alquiler,0,0,7,6.6,paid off,1
20000,3,98000,29.42,8.034,25483,80.9,Deuda,Hipoteca,0,0,17,5.4,default,11
18000,3,80000,20.85,8.73255,14367,68.1,Deuda,Alquiler,0,0,9,5.2,default,3
4000,3,27000,21.56,5.79867,8367,93.0,Deuda,Alquiler,0,0,9,5.4,paid off,3
18250,5,42000,19.94,12.6249,24730,87.7,Deuda,Alquiler,0,0,8,4.6,default,7
3200,3,48000,6.25,2.801,1730,41.2,No declara,Alquiler,1,0,4,3.8,paid off,4
12000,3,42000,17.74,11.2477,10358,45.5,Deuda renovable,Alquiler,0,0,13,5.4,paid off,7
13000,5,70596,7.84,5.73602,11154,58.7,No declara,Alquiler,0,0,11,2.4,default,6
13200,3,75000,19.69,7.61008,10408,59.1,Deuda,Hipoteca,1,0,17,3.2,paid off,11
25000,3,97000,11.72,7.92965,32169,60.9,Deuda,Hipoteca,1,0,15,4.0,paid off,6
8875,3,32240,11.69,11.148,2050,33.1,Deuda renovable,Hipoteca,0,0,7,5.8,default,1
15875,3,40000,16.68,17.1627,10546,44.7,Deuda,Alquiler,1,0,15,3.2,default,6
3200,3,35000,12.55,3.41246,370,28.5,Bien de Capital,Alquiler,0,0,5,6.8,paid off,1
5000,3,49560,22.45,3.92712,5971,55.8,No declara,Alquiler,0,0,9,6.0,paid off,6
20000,3,115000,22.86,7.0007,20183,88.5,Deuda renovable,Hipoteca,0,0,16,6.0,paid off,6
15875,3,50414,21.64,13.2477,38608,85.4,Deuda,Hipoteca,0,0,10,4.6,default,7
2375,3,15864,18.46,5.89107,3751,86.2,Deuda,Alquiler,0,0,7,6.0,paid off,0
25525,3,92000,9.61,12.9626,19515,86.7,Deuda,Propio,1,0,11,1.2,default,4
2500,3,50000,20.38,1.87704,16150,32.6,No declara,Hipoteca,0,0,9,7.0,paid off,3
7000,3,61000,22.58,4.26059,24035,36.7,No declara,Hipoteca,0,0,15,6.6,default,0
2800,3,43200,3.94,2.74583,6161,67.7,No declara,Alquiler,0,0,4,3.2,default,3
7200,3,50000,21.84,5.73864,9408,94.1,Deuda,Hipoteca,0,0,7,5.6,default,11
5000,3,50004,1.39,3.83345,2294,6.1,Inversion,Hipoteca,0,0,4,6.8,paid off,11
8150,3,141299,6.7,2.25267,7260,41.7,No declara,Hipoteca,0,0,8,4.4,paid off,2
3000,3,42000,7.97,2.812,2468,49.4,Inversion,Hipoteca,0,1,6,5.4,default,3
