Importe,añosPago,IngresoAnuales,RelacionIngresoDeuda,RelacionCuotaDeuda,PendienteEnTarjeta,UsoCreditoTarjeta,Objetivo,esPropietario,FueVeraz,TuvoEmbargo,Cuentas,PuntuacionGeneral,Default,AntiguedadLaboral
17625,5,49000,27.14,11.7211,9857,77.6,Deuda,Hipoteca,0,1,12,2.6,paid off,11
15250,3,47000,27.14,13.9343,17045,80.4,Deuda,Alquiler,0,0,11,5.0,default,3
7000,3,44000,12.63,6.63873,6832,79.4,Deuda,Alquiler,0,0,7,4.6,default,5
10575,3,70000,20.88,6.59863,412,4.3,Deuda,Hipoteca,0,0,12,3.4,paid off,11
15000,5,43000,22.24,9.67116,11657,46.8,Deuda,Alquiler,1,0,11,4.2,default,1
14625,3,61000,14.95,9.13574,32303,69.3,Deuda,Alquiler,0,0,9,7.0,default,11
8500,3,65000,14.97,5.31397,15515,90.7,Deuda renovable,Alquiler,0,0,2,4.8,paid off,7
14000,3,56000,9.35,9.9,25052,52.9,Deuda,Hipoteca,0,0,8,5.6,paid off,7
2500,3,80000,15.27,1.21275,6357,9.8,No declara,Hipoteca,0,0,19,5.4,paid off,2
12000,3,65000,13.31,6.90757,9993,27.6,Deuda,Hipoteca,0,0,8,7.0,paid off,4
10000,3,60000,6.2,6.0836,7515,26.2,Deuda,Alquiler,0,0,10,6.4,paid off,0
17175,5,44290,24.03,12.0843,16872,66.2,Deuda,Hipoteca,0,0,12,3.8,default,11
3000,3,67500,7.54,1.69316,1960,9.7,Deuda,Alquiler,0,0,8,5.2,paid off,1
3250,3,39000,2.31,3.27354,905,23.2,Bien de Capital,Hipoteca,0,0,6,5.6,paid off,5
9125,3,23000,31.78,16.3805,10729,54.2,Deuda,Propio,0,0,11,4.4,default,9
15000,3,65000,11.96,9.5712,9323,93.2,Deuda renovable,Alquiler,0,0,7,4.8,default,6
8000,3,25000,15.22,12.7766,4118,13.6,Deuda,Alquiler,0,0,16,5.6,default,1
12725,3,68500,19.08,8.31977,2352,48.0,Deuda,Hipoteca,1,0,9,4.0,default,9
16950,3,96000,12.75,6.99188,6802,68.0,Deuda,Hipoteca,0,1,12,5.6,default,3
5000,5,80000,8.83,1.7154,7052,46.1,Bien de Capital,Hipoteca,1,0,4,4.2,paid off,6
7000,3,55000,11.65,5.08167,8361,51.3,Bien de Capital,Hipoteca,0,0,5,5.6,paid off,9
4000,3,42000,0.89,3.74114,756,27.0,Mudanza,Alquiler,0,0,4,5.6,default,10
3500,3,48000,21.5,3.00475,8783,44.6,Deuda,Alquiler,0,0,10,4.2,default,4
13500,3,80000,8.12,6.54945,20824,42.8,Deuda,Alquiler,0,0,9,5.2,default,11
6400,3,60000,26.3,4.8324,7876,45.5,Mudanza,Alquiler,1,0,17,2.4,default,1
6300,3,17000,31.2,14.5045,4982,77.8,Deuda,Alquiler,0,0,11,5.4,default,4
10150,3,100000,2.59,4.19076,8491,65.6,Deuda,Alquiler,0,1,4,4.4,default,6
18000,5,110000,16.1,3.00993,8323,78.5,Deuda renovable,Hipoteca,0,0,13,3.6,default,6
3000,3,44711,25.01,3.03362,15331,72.3,No declara,Hipoteca,0,0,13,2.4,paid off,0
10000,3,40000,19.5,9.9816,10904,45.6,Deuda,Hipoteca,0,1,21,5.6,default,11
14900,3,60000,15.82,9.915,18518,75.6,Deuda,Hipoteca,0,0,12,5.6,default,2
20000,3,100000,19.99,9.10128,3440,93.0,Inversion,Hipoteca,0,1,9,2.8,default,3
12000,5,60000,9.74,5.8774,6852,60.6,Compra,Alquiler,0,0,9,4.0,default,4
9200,3,35000,18.99,10.645,17857,53.1,Deuda,Hipoteca,1,0,15,5.8,default,11
7200,3,99786,18.44,3.03566,11191,59.8,Deuda renovable,Hipoteca,0,0,11,4.6,paid off,11
12000,3,144000,14.95,3.59325,41426,85.4,Deuda,Hipoteca,0,0,20,3.2,paid off,11
3000,3,45000,1.65,2.73387,1207,25.1,Deuda,Hipoteca,1,0,7,4.6,default,11
15725,3,40000,17.31,15.9204,24418,42.6,Deuda,Alquiler,0,0,8,5.8,paid off,6
5200,3,25000,28.32,8.54208,8376,49.9,Deuda,Alquiler,0,0,11,6.0,default,7
16000,3,48854,15.23,12.6205,3987,33.0,Deuda renovable,Alquiler,0,0,35,5.2,default,3
7000,3,36960,11.69,7.62403,7971,33.1,Deuda,Alquiler,1,0,9,6.0,default,4
14000,3,59000,16.92,9.32095,14217,17.8,Deuda,Hipoteca,1,0,16,5.6,paid off,11
15000,5,140000,6.47,3.03454,14087,83.4,Deuda renovable,Alquiler,0,0,9,4.6,paid off,11
4800,3,49200,5.0,3.64244,9620,42.2,Bien de Capital,Hipoteca,0,0,4,6.6,paid off,11
35000,3,102000,2.05,14.3973,8402,34.4,Deuda,Hipoteca,0,1,5,4.6,paid off,2
2000,3,60000,27.12,1.2442,49743,58.0,Bien de Capital,Hipoteca,0,0,13,6.8,paid off,9
14400,5,76000,11.05,5.60084,39016,46.1,Deuda,Hipoteca,0,0,14,3.2,paid off,0
5125,3,55320,18.06,4.32842,2740,52.7,Deuda,Alquiler,0,1,11,1.2,default,4
2400,3,42000,24.71,2.53886,7950,90.6,No declara,Hipoteca,0,1,12,4.0,default,11
8500,5,32000,23.51,7.9545,16775,85.6,Deuda,Alquiler,0,0,7,2.6,default,9
3900,3,50000,18.43,3.36384,15954,60.4,Otros,Alquiler,0,0,17,3.8,paid off,9
5700,3,79600,7.48,2.72864,4910,51.1,Deuda,Hipoteca,1,0,10,7.0,paid off,6
10000,5,88000,10.02,3.62809,14873,41.8,Inversion,Hipoteca,0,0,18,4.0,paid off,0
10000,3,36000,23.03,11.767,6418,35.3,Deuda renovable,Propio,0,0,8,3.2,default,5
9600,3,71000,10.41,5.5582,24913,55.1,Deuda,Hipoteca,1,0,12,4.4,paid off,3
6000,3,80000,22.5,3.234,6917,74.4,Compra,Propio,1,0,17,3.2,default,2
5500,3,42000,19.31,5.30314,4656,42.3,Compra,Alquiler,0,0,9,5.8,paid off,3
7200,3,55000,4.8,5.53855,4027,27.2,No declara,Alquiler,0,1,12,4.8,paid off,4
12000,3,92000,9.94,5.69726,7574,93.5,No declara,Alquiler,0,0,9,3.4,default,11
9600,3,136000,9.08,2.61432,33573,29.5,Deuda,Hipoteca,0,0,13,6.4,paid off,11
11500,3,75000,26.72,5.6496,50945,51.3,Deuda renovable,Hipoteca,0,0,12,6.4,paid off,11
6000,3,22800,0.0,10.6937,0,0.0,No declara,Alquiler,0,0,3,4.8,default,1
10000,3,65000,9.38,6.45249,3358,30.8,Deuda,Alquiler,0,0,8,3.6,default,4
14075,3,55764,18.76,10.2214,12420,35.5,Deuda,Alquiler,0,0,10,5.8,default,11
18000,5,160000,13.85,3.2337,22661,64.9,Deuda renovable,Hipoteca,0,0,11,4.4,paid off,11
2100,5,41000,21.79,1.61912,14715,60.3,No declara,Alquiler,1,0,7,4.0,paid off,7
24000,3,90000,14.07,11.0383,10365,82.9,Deuda,Hipoteca,0,0,11,4.4,paid off,7
24000,5,90000,9.65,9.1132,17946,32.4,Inversion,Hipoteca,1,0,19,1.2,default,3
6400,3,105597,26.36,2.74576,30464,76.5,Inversion,Alquiler,0,0,25,2.4,default,11
10000,3,65000,14.92,6.26418,7876,67.7,Deuda renovable,Alquiler,0,0,7,4.2,paid off,4
16800,3,75000,28.11,9.23024,22439,86.0,Deuda,Hipoteca,0,0,10,4.2,paid off,11
5700,3,55000,18.65,4.33004,5432,86.2,Deuda renovable,Alquiler,0,0,16,4.4,paid off,1
4800,3,34000,17.75,5.55776,12190,63.5,Deuda,Alquiler,0,0,7,5.4,default,10
8000,3,75000,16.4,4.6128,3859,68.9,Deuda,Alquiler,1,1,10,3.2,default,3
6225,3,18000,8.87,16.3913,3309,87.1,Deuda,Alquiler,0,0,3,1.6,default,0
10000,3,75000,10.38,4.91264,4750,28.1,Deuda renovable,Alquiler,0,0,10,6.4,default,7
5500,3,94700,17.65,2.51164,23869,91.8,Deuda,Hipoteca,0,0,13,3.2,paid off,10
21000,3,57000,22.88,16.2171,18485,78.7,Deuda renovable,Alquiler,0,0,12,3.8,default,11
10900,3,60000,6.5,7.6268,6939,60.3,Deuda,Alquiler,0,0,7,3.8,paid off,6
35000,5,81000,19.91,12.9619,18096,39.8,Deuda,Hipoteca,0,0,9,5.0,default,11
2200,3,45000,24.48,2.04027,24272,76.1,No declara,Alquiler,0,0,7,4.6,default,11
12000,3,46000,20.03,10.2697,12062,35.8,Deuda,Propio,0,0,15,5.4,paid off,4
20000,5,60000,7.42,9.3634,12367,66.8,Deuda,Hipoteca,0,0,4,4.4,default,11
20000,5,77000,15.63,8.41309,75328,80.8,Negocio,Propio,0,0,11,1.2,default,11
20000,3,75000,7.94,10.5782,17423,51.2,Deuda,Alquiler,1,0,7,5.8,paid off,11
5000,3,70000,14.69,2.77234,16016,64.6,Deuda,Hipoteca,0,0,7,5.2,default,9
8000,3,81754,10.94,3.90704,17136,57.7,Deuda renovable,Alquiler,0,0,11,5.6,paid off,6
9600,3,75000,1.68,4.63264,4056,11.8,Deuda,Hipoteca,0,0,8,6.2,paid off,11
19800,5,59800,28.64,10.3047,26779,70.1,Deuda,Hipoteca,0,0,12,2.2,default,8
10000,3,70000,26.4,5.7852,11782,81.3,Deuda,Hipoteca,0,0,11,5.8,paid off,9
24500,5,92000,27.39,8.28796,25428,60.3,Inversion,Hipoteca,0,1,12,2.2,default,4
14675,3,61000,6.41,9.41587,14033,87.2,Deuda renovable,Hipoteca,0,0,5,5.4,default,11
11200,3,60000,16.97,7.6798,8729,94.8,Deuda renovable,Alquiler,0,0,13,5.0,paid off,3
12500,3,93000,13.73,5.04684,16150,41.7,Deuda renovable,Alquiler,0,0,14,6.8,paid off,7
21725,5,49000,28.75,15.1918,10326,84.6,Deuda renovable,Hipoteca,0,0,15,1.6,default,11
10000,3,31060,10.12,13.2216,10070,39.6,Deuda renovable,Hipoteca,0,0,9,6.0,paid off,2
7200,3,95000,18.52,3.18859,23824,85.1,Deuda,Hipoteca,0,0,11,4.6,default,2
18000,5,82415,21.36,6.8306,19446,92.2,Deuda,Alquiler,0,0,13,4.0,default,11
4000,5,45000,7.37,2.66667,4786,82.5,No declara,Alquiler,0,0,10,3.6,default,5
10000,3,44000,23.67,9.74264,7597,89.4,Deuda,Hipoteca,1,0,5,2.6,paid off,8
19600,3,50000,27.62,17.255,20817,77.4,Negocio,Alquiler,0,0,10,3.8,default,11
13875,5,44000,26.1,10.1291,11487,56.3,Deuda,Alquiler,1,0,11,2.4,default,11
25000,5,62000,7.51,10.6392,16840,36.4,Deuda,Hipoteca,0,0,4,5.8,paid off,1
6250,3,30000,19.91,8.0332,3902,34.8,Deuda renovable,Alquiler,0,0,9,5.2,default,4
5500,3,55500,24.86,3.89276,12005,66.3,Deuda,Alquiler,0,0,24,5.6,paid off,3
6050,3,20400,29.12,14.2576,13814,59.8,Deuda,Alquiler,0,0,19,2.0,paid off,5
10000,3,42000,6.14,9.93543,7570,65.8,Deuda renovable,Alquiler,0,1,3,4.6,paid off,6
10750,3,32000,17.55,14.427,17103,75.7,Deuda renovable,Alquiler,0,0,10,5.0,default,6
10000,3,150000,3.83,2.50328,0,0.0,Negocio,Hipoteca,0,0,5,6.8,paid off,11
35000,5,95000,15.9,12.7391,37310,96.9,Compra,Propio,0,0,5,1.4,default,3
7200,3,72000,12.73,3.6845,939,2.5,Inversion,Propio,0,0,15,6.4,default,7
10000,3,47000,25.99,8.8897,10067,53.0,Deuda,Alquiler,1,0,8,4.4,default,3
12000,3,41000,20.6,12.0193,16303,90.6,Deuda,Hipoteca,0,0,8,6.0,default,9
9600,3,35000,16.42,11.7792,17076,95.4,Deuda,Alquiler,0,0,10,3.2,default,3
18000,3,83000,20.38,8.90588,45252,73.3,Deuda,Hipoteca,0,0,9,6.0,paid off,11
9600,3,56004,7.8,6.25691,992,6.3,No declara,Hipoteca,0,0,9,6.4,paid off,10
3000,3,85000,13.51,1.31986,30897,49.1,Inversion,Hipoteca,0,0,12,6.6,default,11
3600,5,66600,15.15,1.50865,95903,88.3,Negocio,Hipoteca,0,0,15,4.6,default,11
16400,5,61500,12.51,7.99941,14906,72.3,Deuda renovable,Alquiler,0,0,6,3.6,default,6
5000,3,65000,14.1,3.15895,28135,97.8,Hipoteca,Propio,0,0,10,6.0,default,11
7600,5,33996,21.92,5.77833,1962,47.9,No declara,Propio,0,0,10,5.4,default,2
21075,5,55000,14.01,10.6968,27259,75.0,Deuda,Alquiler,0,0,8,4.2,paid off,2
3000,3,27600,15.35,4.27783,0,0.0,Bien de Capital,Alquiler,0,0,2,5.6,default,6
6000,3,190000,9.21,1.45509,7517,48.2,Mudanza,Alquiler,1,0,18,2.6,paid off,11
7000,3,30000,10.32,8.9852,0,0.0,Vacaciones,Alquiler,1,0,6,5.6,default,7
27300,5,55000,19.02,13.3765,32984,69.4,Deuda,Alquiler,0,0,12,5.8,default,9
15000,3,70000,29.09,8.60126,20402,74.7,Deuda,Hipoteca,1,0,14,5.8,paid off,8
10000,3,70000,19.5,5.77543,5884,61.9,Deuda,Hipoteca,1,1,8,6.0,paid off,11
8000,3,64404,16.86,5.1185,29943,98.2,Deuda renovable,Alquiler,0,0,6,4.2,default,11
18000,5,240000,6.97,2.63585,15502,62.8,Deuda,Hipoteca,0,0,13,1.8,paid off,4
18000,3,52000,28.1,13.7949,9480,19.7,Deuda renovable,Hipoteca,0,1,16,5.6,paid off,6
10000,5,35000,30.41,8.66194,17900,36.9,Deuda,Alquiler,0,0,12,3.2,default,0
11000,3,45000,18.93,9.97573,5037,31.7,Deuda,Hipoteca,0,1,13,4.2,paid off,5
5000,3,69996,8.21,2.77404,2535,50.7,Evento,Hipoteca,0,0,4,5.2,paid off,7
9925,3,56000,12.62,8.28064,6957,60.0,Deuda,Hipoteca,0,0,12,1.2,default,7
24925,5,75000,22.02,10.5038,40151,66.4,Deuda,Hipoteca,0,0,13,4.0,default,2
4800,3,24960,31.25,8.4,3996,48.1,Otros,Alquiler,0,0,8,3.4,paid off,8
10000,3,45000,20.96,8.9992,9396,71.2,Deuda renovable,Alquiler,0,1,10,5.8,default,11
20000,3,130000,9.28,5.86218,8620,26.4,Inversion,Propio,0,0,14,7.0,paid off,3
22800,3,51662,16.68,19.4264,8798,38.3,Deuda,Hipoteca,0,0,17,3.8,default,10
16000,5,41000,19.59,12.9287,7756,64.6,Otros,Hipoteca,0,0,10,2.8,paid off,10
22750,5,52000,31.15,14.8846,18861,58.9,Deuda,Alquiler,1,0,14,1.4,default,11
1500,3,29000,6.62,2.45172,1593,16.3,Inversion,Hipoteca,1,0,9,1.6,default,3
4400,3,87600,14.36,2.10753,1422,22.6,Hipoteca,Alquiler,0,1,7,3.2,paid off,1
15000,5,55000,5.27,9.51033,8718,44.0,Deuda,Alquiler,0,0,11,1.6,paid off,11
12000,3,83000,8.36,5.39754,18692,82.7,Deuda,Alquiler,0,0,9,6.6,default,1
12000,3,82000,11.18,5.97395,7816,44.2,Compra,Hipoteca,0,0,10,6.0,paid off,11
7000,3,50000,10.72,5.76888,8453,51.2,Deuda,Propio,1,0,9,4.2,paid off,11
21000,3,97000,12.35,7.90701,30407,14.6,Deuda,Hipoteca,0,0,15,6.2,paid off,0
10000,3,72000,11.53,6.00633,13143,81.6,Deuda,Alquiler,0,1,10,3.2,paid off,11
15000,3,100000,7.93,5.82504,86429,37.8,Negocio,Hipoteca,0,0,6,5.2,default,1
4000,3,52000,16.71,3.13154,11346,72.7,Deuda,Hipoteca,0,0,16,4.8,default,8
16000,5,75000,11.52,7.25808,37216,93.5,Deuda,Hipoteca,0,0,10,1.4,paid off,11
12000,3,55000,19.99,8.83571,23748,60.9,Deuda renovable,Hipoteca,1,0,14,5.8,paid off,3
1400,3,35000,9.22,1.55246,4742,31.8,Bien de Capital,Alquiler,0,1,11,5.2,default,4
16000,5,48000,5.38,10.1553,8546,26.0,Deuda,Hipoteca,1,0,5,2.2,default,11
10000,3,37000,30.88,10.945,5587,91.6,Deuda,Alquiler,0,0,7,5.8,paid off,6
30000,5,117000,10.73,7.79333,21031,68.1,Deuda,Hipoteca,1,0,13,3.0,default,8
11200,3,33000,12.76,14.1164,9888,72.7,No declara,Alquiler,0,0,12,5.0,paid off,10
5000,3,38000,17.08,4.848,3585,32.6,Deuda renovable,Hipoteca,0,0,8,6.4,paid off,6
18000,5,45000,34.19,13.6088,17198,89.6,Deuda,Propio,0,0,12,1.4,default,11
6000,3,30000,8.92,8.02,8061,63.0,Deuda,Alquiler,0,0,5,5.8,default,1
9600,3,55000,5.36,7.39396,5489,56.0,Inversion,Hipoteca,0,1,9,4.8,default,0
29175,3,65000,14.81,18.6978,10776,77.5,Deuda,Hipoteca,1,0,13,4.4,default,11
20000,3,62000,17.42,13.0634,22514,79.6,Deuda,Hipoteca,1,0,15,5.8,paid off,3
5000,3,18000,16.8,12.0127,6996,88.6,No declara,Propio,0,0,4,3.2,default,11
12000,3,62000,15.83,7.37497,15638,80.6,Deuda,Hipoteca,0,0,9,7.0,paid off,11
6000,3,29525,24.18,8.84688,4874,55.4,Deuda renovable,Alquiler,1,0,11,3.4,paid off,3
14400,3,55050,19.03,10.7786,13063,96.1,Deuda,Hipoteca,0,0,9,4.2,default,9
3000,5,20400,9.47,4.18294,413,82.6,Compra,Propio,0,0,3,3.6,default,6
9600,3,100000,26.02,3.6768,24212,73.8,Deuda renovable,Hipoteca,0,0,14,7.0,paid off,6
5000,3,43000,11.55,5.07907,6183,49.1,Evento,Hipoteca,0,0,9,3.4,default,11
10500,3,62000,1.72,7.07787,1437,95.8,Bien de Capital,Alquiler,0,0,3,1.4,default,1
22650,5,102000,8.8,6.52129,27678,60.4,Deuda renovable,Hipoteca,0,0,14,5.0,default,0
8000,3,55000,16.71,5.92255,14162,61.6,Deuda,Alquiler,0,1,15,4.4,paid off,5
20000,5,42000,13.66,14.5886,7675,40.2,No declara,Propio,0,0,8,3.6,default,8
24000,3,70000,13.78,13.8331,20002,87.0,Deuda renovable,Hipoteca,1,0,11,5.8,default,5
19000,5,48000,3.58,11.6245,2201,27.2,Deuda,Hipoteca,0,0,8,4.8,default,8
2500,3,50000,15.55,1.998,6592,48.1,No declara,Hipoteca,0,0,12,5.8,paid off,1
10000,3,66000,10.76,6.05727,0,0.0,Negocio,Hipoteca,0,0,6,6.0,default,10
25000,3,63000,14.8,14.8389,4245,36.9,Deuda,Hipoteca,0,0,8,6.6,default,3
7925,3,30000,23.6,11.0312,7410,36.9,Deuda renovable,Alquiler,0,0,17,4.8,default,5
12000,3,100281,14.9,5.04,6115,37.1,Deuda,Hipoteca,0,1,9,4.8,paid off,5
8400,5,58000,22.47,3.62897,19187,63.3,Bien de Capital,Hipoteca,0,0,6,5.4,paid off,4
3000,3,58000,19.31,2.05676,13660,79.0,Deuda renovable,Alquiler,0,0,6,5.6,paid off,11
33425,5,69500,33.39,16.8818,35877,93.3,Deuda,Alquiler,0,0,22,0.4,default,0
12000,3,35000,13.71,13.8837,8896,54.6,No declara,Hipoteca,0,0,7,4.4,paid off,11
5000,3,125000,7.69,1.70611,15181,96.7,Deuda,Alquiler,0,0,9,5.0,paid off,3
28325,5,95800,21.36,10.0899,19440,32.0,Deuda,Hipoteca,0,0,22,1.2,paid off,4
18250,3,47964,27.97,14.0193,21712,54.3,Deuda,Hipoteca,0,0,11,6.4,paid off,0
13600,5,108000,18.36,4.19078,8405,56.6,Deuda,Alquiler,0,0,8,2.8,paid off,9
7700,3,39000,16.86,7.41354,8156,42.3,Deuda,Alquiler,0,0,6,6.8,default,6
2000,5,42000,11.17,1.36657,6225,34.6,Bien de Capital,Hipoteca,1,0,11,5.0,paid off,3
9000,3,38000,31.01,10.2139,11077,57.7,Deuda,Alquiler,0,0,17,3.4,default,11
12000,3,95000,6.9,4.74303,9736,49.4,Deuda,Hipoteca,0,1,8,6.8,paid off,11
19125,5,79000,9.22,7.46415,6199,71.3,Inversion,Hipoteca,1,0,6,3.8,default,11
10000,3,68500,3.85,5.81781,4519,38.0,Inversion,Hipoteca,1,0,8,5.6,paid off,0
21250,5,48180,16.21,12.406,11420,69.2,Deuda,Hipoteca,0,0,9,4.4,default,8
7375,3,41432,12.51,6.55841,14957,37.2,Deuda,Alquiler,0,0,7,6.4,paid off,11
11500,3,65000,12.2,7.44332,8637,45.2,Deuda,Hipoteca,0,0,23,4.6,default,0
7550,3,45000,14.64,6.7944,5863,43.4,Deuda,Propio,0,0,15,5.8,paid off,7
19775,3,91152,19.25,8.11243,12644,53.4,Deuda,Hipoteca,0,0,13,6.6,paid off,8
12800,3,57600,9.04,8.85604,2618,38.5,Inversion,Hipoteca,0,0,8,5.6,paid off,4
12000,3,53004,16.26,9.09214,7464,41.2,Deuda,Alquiler,0,0,16,4.2,default,8
28000,3,140000,16.16,7.71154,98800,81.0,Compra,Hipoteca,0,0,7,5.2,paid off,11
6000,3,50000,9.33,5.28216,5446,85.1,No declara,Hipoteca,0,0,7,3.8,paid off,6
18200,5,44088,12.57,12.0441,22491,58.9,Deuda,Hipoteca,0,0,8,3.4,default,3
7000,3,25000,13.52,12.4051,4777,73.5,Deuda,Alquiler,0,0,9,3.8,default,3
6000,3,167000,11.27,1.31224,14858,20.8,Compra,Hipoteca,0,0,20,6.2,paid off,11
14000,3,42000,31.8,14.3151,12642,84.8,Deuda,Alquiler,0,0,10,5.0,default,8
10000,5,105996,12.87,2.40043,37267,73.5,Deuda,Hipoteca,0,0,12,5.2,default,11
10000,3,72000,7.8,5.3905,25375,31.0,Deuda renovable,Hipoteca,0,0,10,5.2,default,9
6600,3,30000,11.08,9.0772,6593,55.9,Deuda,Hipoteca,0,0,6,3.4,paid off,7
3025,3,43000,4.19,3.35609,2315,31.7,No declara,Hipoteca,1,0,5,1.8,paid off,11
10000,3,50000,20.09,8.09256,19666,86.6,Deuda renovable,Hipoteca,0,0,10,6.0,default,11
8000,3,26000,10.71,12.2852,6063,71.3,Deuda renovable,Alquiler,0,0,6,5.6,default,4
12000,5,70000,28.77,5.54229,36480,80.4,Deuda renovable,Hipoteca,0,0,22,2.2,paid off,11
14000,3,69996,21.21,8.25236,40125,92.0,Deuda,Alquiler,0,0,10,3.4,paid off,11
14400,3,139992,14.21,3.98234,18859,41.0,Inversion,Hipoteca,0,0,13,5.2,paid off,1
14000,3,180000,17.2,3.53987,12463,97.4,No declara,Alquiler,1,0,9,2.6,paid off,11
6000,3,42640,22.94,5.60769,5853,44.0,Deuda,Alquiler,0,0,7,5.6,default,9
16000,5,85000,13.92,5.99845,7143,71.4,Evento,Alquiler,0,0,8,0.2,paid off,5
10000,3,30000,3.44,8.0216,257,2.8,Compra,Propio,0,0,5,6.6,paid off,1
8000,3,108000,16.79,3.23544,8533,74.2,Mudanza,Alquiler,0,0,10,3.4,default,2
12000,3,57000,19.73,8.17074,9792,34.2,Deuda,Hipoteca,0,0,24,5.2,paid off,6
7500,3,35000,15.77,8.04617,5835,20.8,Deuda,Hipoteca,0,0,4,6.8,paid off,3
20000,5,72000,5.02,9.45067,9804,23.8,Deuda,Propio,0,0,10,1.4,default,11
35000,3,150000,20.42,10.2425,41418,68.2,Deuda,Alquiler,0,0,26,3.6,default,7
16000,5,51744,9.65,8.46382,10637,84.4,Deuda,Propio,0,0,5,5.8,default,10
15000,3,120000,15.1,4.763,31293,54.7,Deuda renovable,Propio,0,0,13,7.0,paid off,6
8000,3,50000,16.13,7.01376,24685,54.7,Negocio,Alquiler,0,0,12,3.6,default,7
17000,5,36000,24.3,12.801,7294,41.0,Deuda,Alquiler,0,0,14,4.2,default,4
5000,3,59000,10.54,3.14664,22157,30.6,Compra,Hipoteca,0,0,12,6.6,default,11
9600,3,97500,24.68,3.83311,19018,82.9,Deuda renovable,Alquiler,0,0,11,5.6,paid off,1
3000,5,76116,9.98,1.06227,1812,9.2,Bien de Capital,Propio,0,0,11,5.8,paid off,2
30000,5,80000,18.15,12.1463,14958,64.8,Deuda,Hipoteca,0,1,10,1.2,default,10
23000,3,76000,15.72,12.0829,23602,43.2,Deuda,Hipoteca,0,0,13,5.6,paid off,10
14625,3,55000,19.71,9.79745,5642,15.4,Deuda,Hipoteca,0,0,7,6.4,paid off,11
12000,3,92000,20.13,5.52535,13160,90.1,Deuda,Alquiler,0,0,7,4.8,default,11
21000,3,47000,33.83,20.2003,27909,74.4,Deuda,Hipoteca,0,0,13,2.4,paid off,5
4800,3,125000,19.14,1.4904,41,0.4,Deuda,Hipoteca,0,0,9,5.2,paid off,11
18000,3,45000,20.99,16.9443,24625,69.6,Deuda,Hipoteca,0,0,10,4.8,paid off,11
24000,5,65000,7.71,9.88302,10411,40.7,Deuda,Propio,0,0,7,5.6,default,11
15000,3,104000,12.55,5.63769,24992,59.1,Deuda renovable,Alquiler,0,0,14,5.4,paid off,4
18225,5,50000,31.63,12.54,13601,59.1,Evento,Hipoteca,0,0,13,2.0,default,9
5500,3,20000,28.8,11.3316,7211,66.8,Deuda renovable,Propio,0,1,5,4.2,paid off,7
5000,3,75000,2.96,2.73344,8634,73.8,Deuda,Hipoteca,0,0,4,4.6,paid off,11
21425,5,83004,21.31,5.85514,10384,93.0,Deuda,Alquiler,0,0,7,2.8,default,7
6000,3,45000,17.76,5.42907,17243,99.1,Deuda renovable,Alquiler,0,0,5,4.2,paid off,7
16000,3,50000,19.09,13.1412,12077,76.9,Deuda,Alquiler,0,0,6,6.0,default,8
1500,3,17500,7.34,3.6816,2695,62.7,Deuda,Alquiler,0,0,5,5.0,default,2
17100,5,75000,19.61,5.86192,5405,27.4,Deuda,Alquiler,0,0,4,6.0,default,2
16200,3,98892,19.08,7.17012,73496,98.2,Deuda renovable,Propio,0,0,13,2.2,paid off,11
16050,5,45600,20.32,10.8384,26341,87.2,Deuda,Hipoteca,0,0,9,3.4,paid off,3
5600,3,24000,15.5,9.3915,3426,41.8,Deuda,Alquiler,0,0,6,4.2,paid off,5
24000,5,92000,18.25,7.49348,19173,23.4,Deuda,Propio,0,0,13,3.6,paid off,5
5000,3,63000,19.2,3.21962,16989,52.0,Deuda,Alquiler,0,0,11,4.2,paid off,8
17500,5,80000,23.39,7.3926,7142,63.2,Deuda,Hipoteca,1,1,13,1.2,default,11
34000,5,96000,14.63,10.1085,36433,46.8,Deuda,Hipoteca,0,0,15,5.0,paid off,9
12000,3,72000,15.65,6.83367,1112,46.3,Deuda,Hipoteca,0,1,7,4.6,paid off,8
10000,5,68640,13.13,3.17098,26166,85.2,Deuda,Alquiler,0,0,7,4.6,paid off,11
12000,3,37000,20.85,12.949,8012,55.6,Inversion,Alquiler,0,0,10,5.6,default,3
10000,3,35000,22.29,11.7967,6750,92.5,No declara,Alquiler,0,0,4,4.4,default,4
7000,3,79000,10.92,2.84734,7465,74.6,Deuda,Alquiler,0,1,15,5.0,paid off,4
6575,3,52000,10.29,5.43023,2610,90.0,Hipoteca,Alquiler,0,0,4,5.0,paid off,6
9300,3,38000,21.32,10.2963,11818,66.8,Deuda,Hipoteca,1,0,11,4.6,paid off,6
18000,3,234000,2.71,3.06554,15163,62.9,Deuda renovable,Hipoteca,0,0,6,6.0,paid off,10
9600,3,24000,14.6,16.4685,7671,77.9,Deuda,Alquiler,0,0,8,4.4,default,5
20000,3,62000,6.89,12.9548,17079,38.3,Compra,Hipoteca,0,0,8,6.0,paid off,11
10000,3,45000,11.89,8.74827,7556,71.3,Deuda,Alquiler,0,0,3,5.4,paid off,6
12000,3,60000,8.42,8.1418,14332,34.0,Inversion,Hipoteca,0,0,13,4.6,default,7
5000,3,44000,19.5,4.67536,4876,81.4,Deuda,Alquiler,0,0,15,5.0,paid off,2
6000,3,51600,17.33,4.82628,6345,75.5,Deuda renovable,Propio,0,0,10,3.2,paid off,3
